V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,CLASS
1827,93713,0,48,1866,0,0,50290,59223,0,92192,3314,49771,1762,0,53248,0,3293,90772,200000,0
1000,7246,0,39,1155,0,0,9507,6713,0,7418,2473,8894,4507,0,283,0,7482,12154,310000,0
11000,386301,0,27,17000,0,0,290201,392458,0,300709,12000,295606,11000,0,10656,2,11000,305904,390000,0
0,0,-2,23,0,-2,-2,0,0,-2,0,0,0,0,-2,0,1,0,0,140000,1
11735,10283,-1,30,2488,-1,-1,5187,2488,-1,2280,3660,11735,5209,-1,2280,-1,9404,9404,320000,0
1000,6313,2,38,2426,2,2,8338,8625,2,9378,482,9199,0,2,471,2,0,9081,20000,0
1001,26730,0,54,1500,0,0,27979,24568,0,22743,1901,22460,3901,0,1001,0,1001,22988,80000,0
4000,108924,0,24,4000,0,0,108748,109705,0,108951,4000,108116,5500,0,4100,0,4300,109901,150000,0
0,12006,2,56,1000,2,0,9839,6367,2,3183,0,6998,4000,0,0,1,0,1151,10000,0
7983,22629,0,37,5002,0,0,12471,11332,0,13619,10106,7985,5003,0,10000,0,10103,17997,30000,0
3458,200,-2,29,840,-2,-2,0,840,-2,499,0,3458,0,-2,499,-2,5180,5180,230000,0
1148,47599,0,36,2000,0,0,49691,48542,0,9957,376,49172,2200,0,500,0,500,10044,50000,1
3700,98428,2,24,5500,2,2,104878,101402,2,102220,0,105325,6600,2,0,2,7500,107970,110000,1
452,1095,-1,45,2941,-1,-2,2228,2930,-1,0,0,452,2228,-1,0,-1,0,0,300000,0
3000,21960,0,35,2000,0,0,25463,21860,0,34552,3000,28036,4000,0,7000,0,11000,43827,220000,0
0,780,-1,46,0,-1,-2,1170,0,0,0,0,780,1170,0,0,-1,0,0,20000,1
0,2690,2,43,2500,-1,2,2500,2500,2,2500,0,2500,0,2,0,-1,0,0,240000,1
0,0,-2,25,0,-2,-2,0,0,-2,0,7700,0,0,-2,0,1,0,0,50000,1
0,43994,0,39,5000,0,-2,37600,33508,0,0,5000,0,5000,-2,0,0,0,-5000,50000,0
3000,30660,0,23,1800,0,0,29757,30286,0,30498,2000,30122,1630,0,2000,0,2000,28647,60000,0
10025,289995,0,37,10015,0,0,267494,269901,0,263658,9014,265058,10019,0,10052,0,10011,256621,340000,0
633,19773,0,52,1331,0,0,19398,18459,0,18949,547,18561,1270,0,655,0,759,17426,20000,1
1533,29195,2,28,3650,0,0,31250,32043,0,32752,1221,31962,0,0,1322,0,1500,33571,40000,0
0,83538,-2,36,0,2,-2,0,0,-2,0,0,0,0,-2,0,2,0,0,180000,1
0,2219,-2,27,0,0,-1,0,0,-2,0,0,0,0,-2,0,0,1453,1453,70000,0
1026,26411,2,31,3231,2,0,28139,28902,0,35084,6212,28697,0,0,1063,2,1397,29983,50000,1
1587,40285,0,42,1658,0,0,39706,40024,0,37154,2000,36431,1601,0,1310,0,1510,37306,40000,1
1366,18787,0,39,1400,0,0,20897,19869,0,22545,1000,21911,1352,0,1000,0,1000,23181,80000,0
3008,23697,0,35,3000,0,0,20762,20523,0,22622,0,22535,3102,0,3136,0,1103,11400,30000,0
5000,113358,2,41,14779,2,2,121249,124745,0,132252,0,124237,0,0,10000,2,5000,134925,150000,1
0,2290,-2,29,0,-1,-2,0,0,-2,0,0,0,0,-2,0,-1,0,0,200000,0
230,5583,-1,53,495,-1,-1,1862,495,-1,661,532,230,1862,-1,661,-1,658,658,360000,0
2000,7271,0,26,6,2,0,1815,4951,0,4721,0,3789,1600,0,1000,1,1000,5641,210000,0
0,151392,0,42,7000,0,0,153409,148467,2,119025,4634,145476,14834,0,4575,0,4180,115255,200000,0
2003,61241,2,31,2515,2,0,56049,62155,0,50687,113,50829,16,0,2013,1,5007,47362,80000,0
0,11157,-2,24,0,0,0,0,0,-2,2700,1350,0,0,-1,2700,0,0,1350,290000,0
789,19594,0,23,1346,0,0,21631,20619,0,22707,1010,22062,1358,0,1000,0,981,23312,30000,0
3000,183516,0,25,6700,0,-2,134572,179534,0,-200,0,61450,7000,0,0,0,0,-200,200000,0
2106,4400,-2,29,942,-2,-2,1058,942,-2,2282,0,2106,1058,-2,2282,-2,2531,2531,260000,0
1011,4857,-2,32,0,0,-2,-43,-43,-1,4385,9455,968,0,-1,4385,0,17889,17889,90000,0
1033,28751,0,38,2588,0,0,15367,23819,0,9859,404,10159,1553,0,381,0,384,8360,30000,0
4778,581,-1,27,5396,-1,-1,1485,5394,-1,23350,5883,4778,1485,-1,23350,-1,583,583,180000,0
1500,12158,0,54,2000,0,0,14382,13956,0,16080,2005,15631,1500,0,1000,0,1500,17327,80000,0
0,10562,2,27,2500,0,2,14371,12873,2,15611,1000,13843,2000,2,2000,0,0,15221,30000,0
0,35735,0,29,2017,0,-2,23602,29772,0,0,0,0,1206,-2,0,0,0,0,40000,0
4284,5759,-1,31,8414,-1,-1,1768,8395,-1,7202,5218,4284,1775,-1,7202,-1,2014,2014,80000,0
1000,22619,0,38,2000,0,0,20161,19055,0,18933,2000,20553,2000,0,1000,0,1000,18855,50000,0
44,260698,0,35,11019,0,0,278924,267453,2,232117,10062,235368,20326,0,10035,0,10034,230763,290000,0
8081,0,-2,27,0,-2,-2,0,0,-1,0,0,8081,0,-1,0,1,0,0,180000,0
1257,23498,0,55,1336,0,0,20197,22625,0,19520,638,19528,1348,0,639,0,622,17420,50000,0
0,719,-1,41,1558,-1,-1,-50,1550,-2,10037,471,-50,0,-1,10087,-1,79,79,500000,0
4000,50332,0,32,3000,0,2,54905,52644,0,60197,4300,58133,3000,2,3000,2,0,59226,100000,0
3015,359,0,25,9188,-1,-1,13926,7822,0,22746,3820,15393,13907,0,10413,-1,2960,2946,260000,0
6000,95878,0,26,4500,0,0,99835,97594,0,106263,30000,102801,5000,0,7000,0,6000,98797,340000,0
1085,1144,-1,43,2506,-1,-1,3372,2480,-1,2384,29708,1081,3380,-1,2394,-1,6601,6595,200000,0
390,390,-1,25,390,-1,0,390,390,-1,390,0,390,390,-1,390,-1,390,780,20000,0
2624,111295,0,28,4473,0,0,95155,112425,0,70329,1600,72983,5000,0,2360,0,3100,69340,230000,0
8086,0,-2,38,0,-2,-2,0,0,-2,0,0,8086,0,-2,0,-2,0,0,500000,0
13315,1473,-1,43,22969,-1,-1,27315,22969,-1,8194,9460,13315,27392,-1,9000,-1,12800,12800,180000,0
2000,58430,0,48,2000,0,0,35538,36846,0,34039,20000,34958,2000,0,2000,0,2000,33650,100000,0
3000,5212,0,24,1500,0,3,7846,6462,0,10406,0,10715,1500,4,0,0,0,9953,20000,1
4237,113516,0,42,6000,0,0,115639,116157,0,118313,8888,115849,5581,0,4423,0,5000,119973,190000,0
0,38052,-1,26,0,-1,0,18600,0,0,1527,0,18400,18600,-1,1527,-1,0,1527,150000,0
2510,60902,0,42,2350,0,0,61160,61078,0,60895,2630,61055,2532,0,3250,0,2900,61587,60000,1
1599,0,-2,25,169,-2,-2,1192,169,-2,0,0,1599,1192,-2,0,-2,0,0,200000,0
3000,47533,0,31,2200,0,-1,49483,48640,0,0,20000,40850,2000,0,0,0,400,800,50000,0
0,0,-2,40,0,-2,-2,0,0,-2,0,0,0,0,-2,0,1,0,0,450000,0
5052,212948,0,45,30000,0,0,182687,188435,0,114451,15000,153366,15000,0,5000,0,10000,122489,470000,0
2000,85305,0,29,4000,0,0,56250,86152,0,19336,600,57603,2257,0,2000,0,700,18964,50000,0
3000,107372,0,30,5000,0,0,111795,109156,0,58499,3000,54358,5000,0,5000,0,6000,61445,110000,0
0,-113,-1,37,1575,-2,-2,10887,-113,2,-245,5100,10413,11000,2,0,1,0,-245,20000,1
2000,103181,0,32,6000,0,2,125702,107446,2,124155,6000,124182,20000,2,3500,2,15000,137176,140000,0
5184,157,-1,65,0,-1,-1,2521,0,-1,8422,0,5145,2521,-1,8422,-1,6374,6374,270000,0
0,0,-1,27,0,-2,-2,780,0,-1,0,0,0,780,-2,0,1,0,0,210000,0
239,0,-2,38,0,-2,2,0,0,-1,89,0,239,0,2,0,1,500,589,30000,0
0,23570,-2,41,742,-2,-2,0,735,-2,0,0,0,0,-2,0,-2,0,0,200000,1
718,24524,0,38,1426,0,0,28820,25546,2,28208,3000,28538,3700,0,1500,2,1500,29326,30000,1
7030,321281,0,41,27000,0,0,254293,324449,0,202697,30000,206521,17000,0,7000,0,10000,203332,320000,0
2000,46712,2,36,5000,0,-2,49400,50932,2,0,0,0,0,-2,0,0,0,0,50000,0
16100,426429,2,46,19000,2,0,428712,436968,0,354852,111170,425345,0,0,13000,2,14064,353113,420000,1
3000,44036,0,34,4500,0,0,33043,35498,0,24389,2500,25556,4000,0,2500,0,4000,25436,50000,0
0,18666,3,38,0,4,2,17517,18087,2,18043,1600,16930,0,2,1381,3,0,17156,20000,1
373,12961,0,48,507,2,0,11738,12029,0,9888,1111,11011,1158,0,365,3,359,10076,50000,1
432,49415,0,31,1278,0,0,15464,49547,0,12192,291,15701,1195,0,443,0,526,12515,50000,0
1500,39649,2,58,1500,3,2,41150,40194,2,42188,1500,41670,1900,2,1500,1,2000,43360,50000,0
1250,16509,2,31,2906,2,0,18028,19116,0,16844,819,18200,0,0,594,2,3000,18082,20000,1
3000,135260,0,45,12000,0,0,148990,144927,0,64749,5000,70303,7007,0,3000,0,2500,66206,150000,0
2000,147471,0,35,20000,0,0,130107,151713,0,79743,5000,78623,5000,0,7000,0,15000,78745,150000,0
800,20011,0,45,0,2,-2,10853,10753,0,-120,0,10670,10600,0,0,1,0,-120,20000,1
0,882,-2,50,0,-2,-2,0,0,-2,0,0,0,0,-2,0,-2,0,0,300000,0
1500,19078,0,39,1509,0,0,16912,19929,0,11939,1500,12698,1321,0,500,0,600,12346,20000,1
8500,120649,2,27,6000,2,2,119820,123203,2,99423,3700,124755,0,2,0,2,11345,101718,120000,1
3923,148305,0,35,0,2,0,141940,141907,0,112667,4788,113028,7000,0,4000,1,4100,112318,140000,0
1087,49530,0,34,1449,0,0,3053,18717,0,46816,1888,3537,1213,-1,47698,2,1740,47398,90000,1
2000,75903,0,28,2014,0,0,32390,34137,0,32170,3000,32651,1705,0,2000,0,3000,31493,80000,0
0,21368,2,37,1500,2,2,18098,22194,2,15758,524,14542,1400,2,1527,2,0,13149,30000,1
0,38612,2,28,0,2,0,15377,37509,2,11209,4000,12590,5000,0,3023,1,5000,7448,50000,0
5000,62862,0,38,24000,0,0,76057,79927,0,56984,5000,65139,6000,0,3000,0,6000,55038,350000,0
1600,34672,0,42,1562,0,0,36150,35270,0,37128,0,36528,1832,0,1000,0,1000,37348,90000,0
3224,84573,0,41,2544,0,0,50776,76348,0,25982,2000,51018,1433,0,775,0,5000,10170,200000,0
1309,47644,0,45,2000,0,0,50531,48906,0,40491,1056,50595,2500,0,1243,0,2027,31020,330000,0
700,15294,0,43,1300,0,2,17359,16340,0,19293,1000,17776,1300,0,1800,2,0,18844,20000,0
6000,112933,0,32,5000,0,0,118713,114564,0,123232,6000,121248,6000,0,5500,0,5000,126242,140000,0
687,18278,0,40,0,2,3,19008,17696,0,21871,0,19083,1612,0,3100,2,0,21236,20000,1
214,107,-1,45,107,-1,0,1741,107,-1,107,0,107,1741,0,0,-1,0,0,230000,0
1228,164208,-1,40,7105,0,-1,1665,161207,-1,8599,6999,1228,1762,-1,8599,0,3890,3890,230000,0
3362,2656,-2,46,1861,-2,-2,-30,1861,-2,873,4688,3332,0,-2,873,-2,1110,1110,450000,0
0,2377,-1,45,221,-1,-2,0,221,-2,0,0,0,0,-2,0,-1,0,0,200000,0
6337,12696,-2,38,9883,-2,-2,2035,9883,-2,3388,2204,6337,2035,-2,3388,-2,2132,2132,230000,0
700,8244,2,23,0,3,0,9331,7966,2,9424,872,9729,1642,2,0,2,349,9621,40000,1
10000,220845,0,28,7809,0,0,116798,179260,0,114745,5000,109647,10000,0,10334,0,10000,103646,310000,0
10000,89670,2,30,7500,0,0,85022,94043,2,84209,2000,90779,103,2,0,0,3000,70162,210000,0
0,832,-1,41,0,2,-1,832,416,0,566,416,416,832,-1,566,-1,416,416,270000,0
310,15438,2,38,2620,0,2,11225,12140,0,6908,1435,6688,0,0,400,0,0,6438,140000,0
0,0,-1,36,394,-1,-2,11142,394,-1,0,0,0,11253,-2,0,-2,0,0,360000,0
4900,41298,0,27,2000,0,0,44368,42448,0,47885,2000,48652,2500,2,0,0,1763,48850,100000,0
10000,60183,0,40,10000,0,0,70237,63035,0,67289,10000,70228,10000,0,2576,0,20000,85008,210000,0
14100,175904,2,49,8000,2,2,186539,179579,2,192680,5,196029,11500,3,4,2,6804,195226,400000,1
3119,2148,-2,37,0,-2,-2,3080,0,-2,0,9060,3119,3080,-2,0,-2,7255,7255,330000,0
3000,51193,2,39,1200,2,2,55132,50954,2,57405,0,56629,5000,2,2300,2,2400,58742,80000,1
6000,124820,2,29,6300,2,2,121910,126740,2,53535,1500,89608,0,2,2500,2,0,36312,220000,1
0,0,-2,32,0,-2,-2,0,0,-2,0,0,0,0,-2,0,1,0,0,360000,1
3000,25658,0,33,1700,0,0,27507,26539,0,12012,1000,28299,2080,0,1000,-1,1000,8923,50000,0
3906,83005,0,25,3900,0,0,81765,84023,0,84437,3120,84265,3300,0,3000,0,3100,81265,160000,0
20000,596,-1,30,892,-1,0,7681,892,-1,23030,0,11642,7681,0,20000,-1,0,22449,220000,0
4552,11191,0,32,6002,0,-1,20281,15940,0,24928,1027,24540,5000,0,3131,-1,1539,1532,200000,0
1670,8162,-2,36,3144,-2,-2,587,3141,-2,1745,11883,1647,590,-2,1748,-2,600,597,360000,0
0,0,-1,27,0,-2,0,709,0,2,1026,0,397,709,-1,1026,1,0,1026,210000,0
0,0,-2,23,0,-2,-1,0,0,-2,0,389,0,0,-2,0,1,19553,19553,50000,0
3000,26493,2,39,4000,2,2,29268,30034,2,32456,2600,31776,0,2,1500,2,0,31800,90000,1
0,0,-1,34,0,-2,0,33,0,2,33,704,33,33,2,0,1,1100,1133,230000,1
4237,-5,-2,31,0,-2,-1,-5,-5,-1,3189,4105,4232,0,0,16,-2,7548,7511,360000,0
3000,67761,0,32,8007,0,0,58719,63187,0,63593,8000,60737,2200,0,4000,0,20000,82202,350000,0
2000,47739,0,41,2000,0,0,47066,47481,0,27496,1010,44367,1817,0,1500,0,1001,27677,50000,0
316,316,-2,46,10758,-2,-2,10613,10758,-2,316,316,316,10613,-2,316,-2,316,316,90000,0
0,0,-2,42,0,-2,-2,0,0,-2,0,2535,0,0,-2,0,1,0,0,160000,0
3000,7307,0,29,5000,0,0,5280,11718,0,18002,2500,8166,3000,0,10000,0,5000,22262,140000,0
1418,62516,0,29,1854,0,0,47846,48770,0,35143,2500,39772,1952,0,5000,0,14000,44371,270000,0
6000,118287,0,45,5700,0,0,117106,117775,0,116885,0,118207,5700,0,5000,0,10000,123040,120000,0
5000,1330,0,23,5719,-1,0,15578,5719,0,11659,2000,19887,10000,0,2000,2,2000,11735,130000,1
1200,39847,0,33,1719,0,0,36725,37561,0,33810,1000,35346,1783,0,1200,0,1500,32788,50000,0
14000,7322,-1,41,2728,-2,0,385425,2728,0,395445,15200,387189,415552,0,14005,-2,14000,402289,520000,0
486,0,-2,48,0,-2,0,0,0,-1,836,0,486,0,-1,836,1,0,836,210000,1
1900,42674,2,46,4000,2,0,46927,45983,2,46865,4000,47759,2000,2,0,2,2000,47930,100000,1
9818,1960,-1,29,11055,-1,-1,2269,11055,-1,690,4285,9818,2269,-1,690,-1,5369,5369,230000,0
0,-8,-2,26,0,-2,-1,-8,-8,-2,1677,0,-8,0,-1,1685,1,2613,2600,360000,0
3000,37695,0,37,5000,0,0,30534,33397,0,26344,2000,27598,2000,0,4000,0,3000,24641,270000,0
0,0,-2,43,0,-2,-2,0,0,-2,0,0,0,0,-2,0,1,0,0,360000,0
150,836,-1,27,836,-1,2,390,836,-1,1320,0,150,390,-1,1560,-1,0,780,60000,0
0,-24,-1,27,326,-2,0,30656,-350,0,29100,0,29426,32100,0,0,1,0,-1410,130000,1
9070,3982,-2,46,3718,-2,-2,12953,3700,-2,4236,0,9019,13023,-2,4257,-2,0,-31,500000,0
1000,28000,2,22,3703,0,-1,29697,30463,0,21061,5514,29760,0,0,421,0,1894,1894,30000,0
8000,64315,0,50,3000,0,0,56741,58564,0,29186,1000,25172,10032,0,5139,0,1000,25430,70000,1
171,1714,0,36,2845,-1,-1,3342,2845,-1,1770,299,171,1000,-1,1770,-1,837,837,160000,0
0,2947,-1,39,4134,-1,-1,3967,4132,2,864,1788,592,3967,-1,864,-1,1738,1738,170000,0
2500,18293,0,22,1315,0,0,20338,19301,0,22932,855,22486,1352,0,820,0,850,23413,50000,0
0,8304,-1,35,11526,-1,-1,1270,11526,-1,1121,0,0,1282,-1,1121,-1,500,500,220000,1
5000,142250,0,62,5200,0,0,141738,142172,0,141845,5200,141524,5100,0,5200,0,5100,142150,140000,0
23084,212093,0,34,18685,0,0,214180,220586,0,216716,10000,226277,15038,0,11001,0,20000,232367,280000,0
7408,3925,-2,35,5352,-2,-2,1016,5320,-2,10763,27696,7173,1022,-2,10817,-2,5044,4857,360000,0
4856,181624,0,50,9021,0,0,180769,182765,0,142078,5002,141352,6126,0,4990,0,5133,141695,180000,0
2000,69866,0,41,10000,0,0,54762,63679,0,39924,2000,38750,5090,0,2000,0,4000,37757,70000,0
6452,5250,-2,34,0,-2,-2,988,-3,-2,7174,3995,6420,991,-2,9757,-2,0,-19,320000,0
367,190,-2,38,0,-1,-2,0,0,-1,-150,0,367,0,-1,150,-1,0,-150,200000,0
0,0,-2,42,0,-2,-2,0,0,-2,0,0,0,0,-2,0,1,0,0,50000,0
1276,22271,0,22,1379,0,0,23268,23273,0,23286,2000,23100,1454,0,1286,0,1804,24804,30000,0
5000,131764,0,39,6500,0,0,138303,134654,0,122457,4500,119845,7500,0,4700,0,5228,125487,140000,0
316,316,-1,39,316,-1,-1,316,316,-1,316,2828,316,316,-1,316,-1,297,297,290000,0
3000,130304,2,42,13600,2,2,142477,140191,2,146312,300,141674,6000,2,8500,2,5300,149133,180000,1
1000,48777,0,43,0,2,0,48010,47331,0,25553,2000,24331,2000,0,2000,1,2000,26733,50000,0
1102,29029,0,45,2000,0,-2,28945,27381,0,0,0,29373,2138,0,0,0,0,0,30000,0
5132,28555,0,29,5000,0,-1,42392,33055,0,12149,20016,36641,10000,-1,12159,0,426529,426518,500000,0
6300,89137,0,41,0,2,0,71910,86040,0,63835,0,65693,3515,2,13,1,765,18660,100000,0
0,1184,2,37,0,2,-1,2756,794,-2,2430,0,0,2772,-1,2430,-1,4844,4840,150000,0
3030,98531,0,31,3577,0,0,100093,99593,0,75701,2669,90437,3680,0,2701,0,2674,77013,110000,1
0,0,-2,28,0,-2,-2,0,0,-2,0,0,0,0,-2,0,-2,0,0,160000,0
1219,5789,2,44,43134,0,0,43134,46897,0,8797,2000,12909,0,0,257,0,2000,9934,50000,0
2110,110176,0,24,2700,0,0,57572,56378,0,59289,2300,58130,2700,0,2125,0,3000,61331,70000,0
1400,24953,0,48,2000,0,0,25558,24334,0,24855,2000,24580,2000,0,1000,0,2000,26123,170000,0
90000,8706,2,53,2508,-1,0,70,2484,-1,9068,1985,90000,0,-1,9068,-1,0,2349,150000,0
1433,4984,-1,72,756,-1,2,3737,752,-1,5522,27232,1433,3753,-1,5522,-1,0,3233,300000,0
3600,129653,0,32,5820,0,0,112170,116582,0,100179,3602,102931,4920,0,3700,0,3900,102417,140000,0
0,0,-2,53,0,-2,-2,0,0,-2,0,0,0,0,-2,0,-2,0,0,300000,0
2011,3679,0,26,1105,0,0,3996,4711,0,3260,0,6007,1000,0,503,0,0,0,180000,0
0,600,4,36,0,2,2,600,600,4,300,1000,600,0,3,0,2,0,150,80000,1
3570,13552,2,34,3188,2,2,17549,16513,2,19114,1,18907,1600,2,801,2,901,19186,20000,0
2300,-885,-1,31,20,-2,-1,18354,-885,0,19422,0,19064,21431,0,558,-2,4403,4390,20000,0
1246,5635,0,27,1186,0,0,4941,5735,0,3200,700,4236,1300,0,264,0,375,1375,20000,0
2700,67519,0,26,3000,0,0,46025,110908,0,36207,2202,43887,2100,0,2000,0,1127,24612,120000,0
2006,55595,0,37,0,2,2,55247,54142,0,59829,5000,55738,2600,0,5000,1,0,58715,80000,0
5000,235477,0,55,11000,0,0,203354,216433,0,38591,2500,117272,8600,0,1900,0,960,28400,320000,0
2540,106750,0,28,3004,0,0,68584,76374,0,63261,3000,66901,47000,0,3000,0,3000,64409,100000,0
1483,6393,2,28,4278,0,0,10232,10540,0,11427,11540,11237,0,0,673,0,10000,20973,60000,1
823,4983,-2,24,0,-1,-2,-74,-74,-1,0,519,749,0,-1,0,-1,0,0,20000,0
2131,2125,-2,33,3411,-2,-2,2131,3405,-2,2131,5354,2131,2131,-2,2131,-2,0,0,190000,0
15083,4111,-1,33,897,-1,0,25014,874,0,21515,5541,26184,26880,0,12049,-1,4077,15656,410000,0
6708,3634,-2,47,299,-2,-2,966,296,-2,-10,1133,6675,1169,-2,0,-2,2065,2055,500000,0
3400,129890,0,30,12112,0,0,106382,135229,0,78981,10000,79423,4513,0,5000,0,5000,81884,210000,0
0,0,-2,42,0,-2,-2,0,0,-2,0,0,0,0,-2,0,-2,0,0,360000,1
2792,92189,0,33,3252,0,0,89762,88832,0,71031,2184,77986,3215,0,1881,0,1945,66983,100000,0
2700,31827,0,31,1009,0,-1,1616,11158,0,658,0,3658,1000,-1,658,0,662,662,300000,0
1305,15605,0,33,5649,0,0,22397,20649,0,25341,1388,23305,2397,0,2341,0,5584,30584,110000,0
4000,8055,0,28,0,2,2,8805,7777,0,12173,900,12647,1158,3,0,1,0,11855,20000,1
2000,19775,2,25,3800,2,0,18566,21679,0,19584,2000,19918,0,0,1500,2,1000,18508,50000,1
0,780,-2,24,0,-2,-2,580,0,-2,300,0,-200,580,-2,500,-2,0,0,50000,0
2000,66007,0,22,2057,0,0,58204,57354,0,47135,2000,58171,2168,0,2007,0,2000,44585,70000,0
15273,270528,0,29,10256,0,0,193910,267435,0,134294,12000,167029,12000,0,15000,0,25000,154290,360000,0
26,19667,0,27,0,0,0,15,15,0,10522,2000,41,0,-1,19700,0,2000,12340,20000,0
2477,531,-2,40,0,-2,-2,2358,0,-2,958,0,2477,2358,-2,958,-2,11312,11312,200000,0
0,8090,-1,34,0,0,0,3398,0,2,2115,2000,2855,6253,-1,2115,0,0,521,30000,1
2000,19918,-2,30,500,0,-2,-6877,-182,-2,-2377,3000,-5377,0,-2,3000,0,2000,-377,360000,0
25448,37547,-1,31,20016,0,0,23713,29349,-1,21187,11501,25427,29748,0,10015,0,14501,26486,440000,0
0,1552,2,25,2452,-1,0,1878,2452,0,326,3000,1482,0,0,0,0,0,-70,50000,1
0,254951,4,35,0,5,0,218603,237094,3,199480,7000,202639,0,2,0,6,142000,188113,190000,1
301,2895,-2,30,0,-2,-2,-1,-1,-2,90,547,300,0,-2,90,-2,2204,2194,220000,0
2600,63700,2,38,3000,2,2,66450,65069,2,68186,3000,67373,3000,2,2500,2,2000,68959,120000,1
0,2500,-2,38,0,2,-2,0,0,-2,0,0,0,0,-2,0,2,0,0,240000,1
0,40527,3,28,2500,3,2,41126,42066,2,42683,1700,40165,0,2,3200,1,2000,43843,50000,0
3195,37426,0,31,5000,0,0,63646,40497,0,39860,3000,39894,3300,0,3000,0,1120,39392,330000,0
0,51550,-2,23,0,0,2,0,0,-2,15239,540,0,0,-1,15239,0,0,14853,50000,1
19000,518950,2,54,39000,2,0,519267,539418,0,516139,15000,518741,0,0,19000,2,18000,514975,500000,1
1650,3386,-1,31,5964,-1,-2,1340,5964,-1,4350,40682,1650,1340,-2,4350,0,4792,4792,360000,0
66,53493,0,29,1060,0,0,3221,3123,-2,63687,2418,3287,1000,-1,65437,0,2422,65034,200000,1
776,776,-1,35,1172,-1,-1,380,1172,-1,1172,776,776,380,-1,1172,-1,380,380,160000,1
396,0,-1,45,396,-1,-1,396,396,-1,396,396,396,396,-1,396,1,396,396,240000,0
1000,90,0,24,7396,-1,0,7029,6560,0,916,1000,1734,1459,0,18,-1,18784,18864,50000,0
2142,63281,0,35,10000,0,0,60955,56889,0,62393,9500,62038,5000,0,5000,0,4000,65439,130000,0
0,51400,-2,29,0,-1,-2,0,0,-2,0,0,0,0,-2,0,-1,0,0,360000,0
0,3567,-1,40,5000,-1,-2,0,1000,-2,0,0,0,0,-2,0,2,0,0,10000,1
0,0,-1,44,14121,-1,-1,0,14121,-2,0,790,0,0,-2,0,1,150,150,160000,0
1000,48729,0,26,7500,0,0,57390,47798,0,38586,64629,36766,18340,0,3000,-1,57543,84950,300000,0
1000,2603,-1,34,11381,-1,-2,0,11381,-1,0,0,1000,0,-1,0,-1,0,0,200000,0
1730,49992,0,63,0,2,0,49890,48918,0,47350,1607,46884,2164,0,1788,1,1538,43169,110000,0
0,0,-2,38,0,-2,-2,0,0,-2,0,0,0,0,-2,0,-2,0,0,270000,0
0,34301,0,54,1700,0,2,39455,35450,3,37842,0,38564,4630,2,0,0,3105,40342,50000,1
3518,2816,-1,30,7608,-1,-1,26832,7608,-1,1280,1319,3518,26834,-1,1280,-1,5900,5900,240000,0
114865,70825,-1,41,17913,-1,-1,8680,17236,-1,5907,0,113233,9278,-1,6411,-1,0,0,450000,0
929,30247,0,33,1590,0,0,29997,29118,0,26709,66,30067,1469,0,1265,0,886,13836,30000,0
1500,35861,0,52,1500,0,0,19385,18521,0,21261,1449,20561,1500,0,1028,-1,876,21457,80000,0
1200,767,-1,26,376,-1,-2,987,376,-1,-222,0,1119,987,-1,0,-1,0,-222,20000,1
10009,116336,0,55,10063,0,0,128243,121544,0,101158,5000,115204,20000,0,10000,0,5000,95895,130000,0
351,19269,0,27,1661,0,0,20852,20313,0,17918,0,17560,1200,0,358,0,182,9100,170000,1
0,0,-2,30,0,-2,-2,0,0,-2,0,0,0,0,-2,0,-2,0,0,330000,1
658,18460,0,48,2813,0,0,18942,20942,0,18183,654,18811,1289,0,659,2,679,18561,50000,1
1656,78009,0,55,2420,0,0,49662,78616,0,48278,1581,48867,2000,0,1693,0,1767,46773,80000,0
1471,39667,0,39,1649,0,0,41718,40704,0,42243,4472,41536,1663,0,1360,0,1212,42929,100000,0
4664,170792,0,49,5729,0,0,136109,153458,0,111274,4724,114908,5365,0,3890,0,3899,110141,360000,0
0,48560,3,26,4570,2,0,50597,52047,2,18344,341,20378,0,0,2000,1,2000,19618,50000,0
1123,7121,0,37,1273,0,0,8642,7953,0,9702,3000,9151,1288,0,1000,2,502,9752,460000,0
0,2457,-2,49,0,-1,-1,0,0,-2,0,1968,0,0,-2,0,-1,579,579,140000,0
1899,3863,0,25,89295,-1,0,67765,84601,0,60860,1511,63628,2192,0,1673,-1,2125,60316,280000,0
1500,30121,2,27,4000,2,2,32485,33315,0,35443,1500,33142,0,0,3000,2,0,34724,140000,0
2472,3958,-1,51,3146,-1,-1,2651,3146,-1,4108,4708,2465,2659,-1,4116,-1,4703,4703,150000,0
65696,0,-2,28,0,-2,0,0,0,-1,67148,4000,65696,0,0,3000,1,3000,68460,150000,0
11692,2648,-1,35,200,-1,0,1947,191,-1,16160,6000,11674,1950,0,10000,-1,20000,32519,230000,0
1500,21460,0,32,3000,0,0,25331,23412,0,26800,2000,25741,3000,0,2000,0,3000,28817,320000,0
50000,68032,0,48,4500,0,-2,44536,63174,0,8333,12967,80570,3000,0,8400,0,8325,8325,360000,0
0,0,-2,31,0,-2,-2,24480,0,-2,0,3008,0,24480,-2,0,-2,1635,1635,310000,0
0,2010,-1,35,2936,-1,-1,640,2936,-1,0,1470,0,640,-2,0,-1,4750,4750,360000,0
11185,13465,-2,49,7875,-2,-2,7600,7867,-2,3544,0,11185,7600,-2,3544,-2,464,464,310000,0
